###########################################################
#####  LOCALISATION for the Dark World Content Pack   #####
###########################################################
#####  Search ###Rewrite for incomplete localisation ######
#CODE;ENGLISH;;;;;;;;;;;;;x

###### TT Content Deviant Torture ######
opinion_TT_ttwhipped_me;Whipped & Raped me;;;;;;;;;;;;;x
opinion_ttwhipped_family;Whipped my family;;;;;;;;;;;;;x
opinion_ttwhipped_close_kin;Whipped my family;;;;;;;;;;;;;x
opinion_TT_ttstocks_me;Raped in public Stocks;;;;;;;;;;;;;x
opinion_ttstocks_family;Sent my family to the public stocks;;;;;;;;;;;;;x
opinion_ttstocks_close_kin;Sent my family to the public stocks;;;;;;;;;;;;;x
opinion_TT_ttrack_me;Raped and Stretched on the Rack;;;;;;;;;;;;;x
opinion_ttrack_family;Sent my family to the Rack;;;;;;;;;;;;;x
opinion_ttrack_close_kin;Sent my family to the Rack;;;;;;;;;;;;;x
opinion_tt_ima_painslut;I'm [From.GetHerHis] Painslut!;;;;;;;;;;;;;x
opinion_tt_painslutwhipped;Whipped & Raped me;;;;;;;;;;;;;x
opinion_tt_painslutracks;Raped and Stretched on the Rack;;;;;;;;;;;;;x
opinion_tt_painslutstocks;Raped in public Stocks;;;;;;;;;;;;;x


###### MERCOM Specific ######
mercom_opinion_my_bitch;My cumslut.;;;;;;;;;;;;;x
mercom_opinion_ima_bitch;I'm slut for futa cocks.;;;;;;;;;;;;;x




















