#CODE;ENGLISH;;;;;;;;;;;;x;
b_sanvicente;San Vicente;;;;;;;;;;;;x;
WOE;êÆÐðŒæˆ¥³!;;;;;;;;;;;;x;
UNIT_MORALE_EFFECT;éŠ¥´åÆÌ $PERC$ùÇ ª³¡ÈçÆÐ «·Ï«·ÜêÆÙ¢È¥³.\n;;;;;;;;;;;;x;
UNIT_REINFORCE_EFFECT;¬ÈÿÄ ìÁÝ«ÈÌ äÁÌ¥´¡³ $PERC$¨³ÌîÆØ íÁÝùÂÌô¾ÜêÆÙ¢È¥³.\n;;;;;;;;;;;;x;
UNIT_INVERTREINFORCE_EFFECT;¬ÈÿÄ ìÁÝ«ÈÌ äÁÌ¥´ùÇ $PERC$ ¨¹Ý«È ¬·Ìª³²´ÜêÆÙ¢È¥³.\n;;;;;;;;;;;;x;
TRIGGER_LEADER;¬ÈÿÄò¼Ì;;;;;;;;;;;;x;
opinion_father_child;«³©·¬È;;;;;;;;;;;;x;
opinion_mother_of_child;¢³ùÇ «³«È;;;;;;;;;;;;x;
COUNCIL;¬³èÁÌÿ¿;;;;;;;;;;;;x;
BM_CHARLEMAGNE_ERA;ìÁÝª¸ùÇ †ˆ¡È;;;;;;;;;;;;x;
BM_CHARLEMAGNE_ERA_INFO;ìÁÝª¸ †ˆ¡ÈåÆÌ 5ª¸¡È †ˆ ª·çˆ¨³ ¬¸äÁÉùÇ è»Ð¦³É«¸ª· ¡ÈùÂÌ²³Ù¢È¥³. «È ªÈ¥´ «ÈÐ”ÈÉ«È ¢³Øë‹¦·Ù«¸ ¬³¦È ¬³ÙëÆÌ äˆïŒì»Éò¼ ç»Ø©³çŒæŒì»É, ä»Ð ¬È«¹É«¸ ¬³¦È ¬³ÙëÆÌ ðŒ¦³ÝîŒì»É, ©³¥³çÆÐ ¡·Ì¢· éŒ¦ÈïÆÌ ª·Ø«¸ ¬³¦È ¬³ÙëÆÌ ª´ÉêÆÌì»É æÆÝ, ë‹¦·ÙëÆÐ ¡³çˆ¬ÈçŒåÆÌ ¡¸çŒ¨³Ì«ÈÌò¼ êÆÐ¦³éŒ«ÈÌùÇ ¥´«Èæ»Ý«È «ÈÜ«·ÜêÆÙ¢È¥³. ©È¬³Ì°ÈëÁØ ¬¸äÁÉëÆÌ äˆïŒì»Éò¼ «³©³çŒì»ÉùÇ «³Ù¦¹É«¸ ¡¹É²³¡¸ ñÆÌæÆÐ¦¹ÜëŒ¨¹, ±¸çŒªÈ«³ùÇ êÁÉ¬·Éò¼æˆ ˜Œ¦³¦ÈÌ “³ëÁØëÆÐ ®È¦·ÜêÆÙ¢È¥³. «ÈêÆÐ¦³ØùÇ ©³ÐñÆÝëÆÌ «³¦³Ù«ÈÌæÆÐ«È ª·«³ªÈ«³ù¼ éÁÉ«³ðŒ¦È¯³ùÇ ò¼Ý¥´²³Ì «¹ÝïˆçÆÐ ¬·Ýé»É²³åÆÌ ¡¹Ðò¼çˆ «È«·¬¹ÜëŒ¨¹, «¹¦· ù¼ÝìˆæÆÐ«È ±´òÂÌ ¥³ïÁØëÆÐ ©·Ð«È¥·Ì «ÈÌæˆ«¸ª·åÆÌ 8ª¸¡È ¨³Ð ¦³øÄïŒ¦³îŠ°³ ù¼Ýìˆ¡³ «ÈÐ«·¢³¡È ªÈ¬³É²´ÜêÆÙ¢È¥³. ²³Ì±¹Ì †ˆùÂÌ«¸ª·åÆÌ ¯³¬³çŒ«ÈÌæÆÐ«È ²ÈØëÆÐ ¡ÈçŒäˆ «ÈÜ«·Üäˆ, êŒ¯³Ì¥È¢³©È«³«¸ª·åÆÌ ¬·Ì ¥´çÅÉ«¸ «¹Ý²µÝëÆÐ ŽÈ®ÈÐ ©¹Ìÿ¼¡³ ¨³É «ÈÐ«·¢³¦¹¥·Ì ®³Ø«È«·ÜêÆÙ¢È¥³...;;;;;;;;;;;;x;
BM_THE_OLD_GODS_ERA;©³«È¯ÈÝùÇ ªÈ¥´;;;;;;;;;;;;x;
BM_THE_OLD_GODS_ERA_INFO;9ª¸¡È ìÁÝ©³ÌŽ³¬È, ©³«È¯ÈÝ«È¦³äˆ «³Ð¦¹¬ÈÌ éÁÉë‹¦·ÙùÇ ®ÈØ¦µÉ¬³ù¼ èˆ²·Ø¡³æÆÐëÆÌ ë‹¦·Ù ¬Èæˆ«¸ ¬ÈëÁÐ êŠ «·ÚåÆÌ ¡³É«ÈÌëÆÐ ª´¡È¡È ªÈ¬³É²´ÜêÆÙ¢È¥³. ¦·ªÈ«³ù¼ «¹ÝäÁÉ ¬¸æˆ«¸ ¢³¦³çÆÐ ª¸ëŠäˆ, ¢³«³¡³ ñÆÉ²´ù¼ ¬ÈìÁÝ²´«¸ «ÈçŒ¡ÈŽ³¬È äŒæÆÐùÇ ®ÈØ¦µÉùÇ ©³Ð¡ÈÐ«È ¥³ã«³ÜêÆÙ¢È¥³. ªµçÆÐ¨³å‹ùÇ ôÄçÆÐ «ÈëÆÌ ¯³ç»Ð¦ÈÝ¡· ù¼ÝìˆùÇ äÁÌìŠæÆÐëÆÌ ðŒ¦³ÝêŒ, æ»É«ÈÐ, «È°³Ð¦È«³«¸ «ÈçŒåÆÌ ò¼Ý¥´²³Ì ¢³¦³çÆÐ ¥³êŒ¦¹Üäˆ, ëŠ¨³«È«µ ù¼ÝìˆùÇ ¬È©´²³«¸ «ÈêÆÐ¦³Øä‰åÆÌ «¸êŒ±³¢µ ‘³Ý«¸ ÿ¼Éäˆ²È ¬³¦ÈçÆÐ ¬³Ù«³ÜêÆÙ¢È¥³. ¯³Ð¦ÈðŒù¼ éÁÐ¡³¦È«³çˆéŠ°·ùÇ ¡·ª¸¬ÈåÆÌ «³Ù©³É«¸ ©È¬³Ì°ÈëÁØ ¬¸äÁÉùÇ ÿ¼Ý¬¸«¸¡¸åÆÌ ò¿çˆëÁÌ ¢³¢³Ð«È ¡ºê»Éô¿«·Üäˆ, ²³Ì±¹Ì ìˆ¡³É¢³Ì †ˆùÂÌ ¬È¥´ùÇ ª·™»É«¸ª·åÆÌ ¨³¬³çŒ«ÈÌæÆÐ«È ¯³çŒ±³°È«³ éÁÌ¬Èçˆ ²µÝ²³Ð °´ª¸çÆÐ ûÄ²³äˆ «ÈÜ«·ÜêÆÙ¢È¥³. «ÈêÆÐ¦³Øä‰åÆÌ ª³±³çŒ ù¼Ýìˆù¼ ¡³áëÆÌ ï»Ý®È¬³æÆÐ «³¦´«¸ª· ±¸çŒªÈ«³«¸ ’³çŒ¡¸ ±·¬Èäˆ «ÈÜ«·ÜëŒ¨¹ «ÈÌ¥·êŒ ¡ºä»É«¸Ž³¬È ¥³¥³¦³ÜêÆÙ¢È¥³. äŒ¦Èäˆ ¨·Ì æ»Ý©³Ý«¸ª·åÆÌ, ²ÈÌæŠ ðŒ¦³°È²³¦³ ù¼Ýìˆ¡³ ©³Ð¥³Ð²³äˆ «ÈÜ«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;x;
BM_FATE_OF_ENGLAND_ERA;ìÁÝª¸ùÇ ¬·Ý¬·Ø;;;;;;;;;;;;x;
BM_FATE_OF_ENGLAND_ERA_INFO;10ª¸¡È ¨³Ðò¼ 11ª¸¡È †ˆ, «ÈêÆÐ¦³Ø ª¸¡ºåÆÌ ±¸çŒªÈ«³çÆÐ ¥³êŒ¦ÈåÆÌ ¡³ìŒ¢È ù¼Ýìˆ¢³ ª¸ÐìŠîŒ ù¼Ýìˆ ¡³áëÆÌ ïŠçŒîŒ ù¼Ýìˆçˆ «ÈÌ²³«¹ ©¹Ì²³äˆ «ÈÜ«·ÜêÆÙ¢È¥³. ©È¬³Ì°ÈëÁØ ¬¸äÁÉëÆÌ «¹¬·Ì²È ì»ã¬È «³ÎëÆÌ ªÈ¬·ÐëÆÐ éˆ¢´äˆ «ÈÜ«·ÜêÆÙ¢È¥³. ìÁÝéŠù¼ ª·éŠ ë‹¦·ÙëÆÌ ¡³Ý¦¹É²³Ì ªÈÌª·Ý çˆ¨³ ¬¸äÁÉò¼ ðŒ¦³ÝêŒçˆ ¢³óÄ«·¬¹Üäˆ, îŒ¦ÈêŒïŒä‰ùÇ ù¼ÝæÆÐëÆÌ ™ˆ¡´¬Èäˆ «µÉ²´¬ÈÌ «¸êŒ±³¢µùÇ èŠêÆÐ¦ÈØæÆÐ«¸ ¥´²³Ý²³«¹ ¡È®ÈçÆÐ ¥·ëÁÉ å»â«È æÆÐ«·ÜêÆÙ¢È¥³. êŒ¯³Ì¥È¢³©È«³åÆÌ ’³çŒ¡¸ îŒ¦ÈêŒïŒä‰çˆ ¡´ì»Ý²³äˆ «ÈÜ«·Üäˆ, ¦·ªÈ«³¢³ éŒ¦ÈïÆÌ ª·Ø«¸ ¬·Ý®³É²´Ü¥·Ì éÁÉë‹¦·Ù«ÈÌæÆÐëÆÌ «È¬¸ ²¹Ì¬È«¸ æ»Ýÿ¼ô¿«·ÜêÆÙ¢È¥³. ²³¬È¨³Ì, åˆçŒ¨³Ý¥Èù¼ «È°³Ð¦È«³«¸ «ÈÜåÆÌ ©³«È¯ÈÝùÇ ‡Šê»ÌæÆÐëÆÌ ª´çˆëÁÌ ¬·Ýé»É ª³«·ÙëÆÐ ìÁÌ©È²³äˆ «ÈÜ«·ÜëŒ¨¹, ¬¸1®³ ªÈÙ¬³äÁÌ ùÂÌ¬·ÝùÇ ‘´¡³ ¥³¡³ëˆäˆ «ÈÜ«·ÜêÆÙ¢È¥³...;;;;;;;;;;;;x;
BM_THE_MONGOLS_ERA;è»Ýä»Ð«ÈÌæÆÐùÇ ªÈ¥´;;;;;;;;;;;;x;
BM_THE_MONGOLS_ERA_INFO;ë‹¦·Ù«È 13ª¸¡È«¸ æÆÐ«·ª·¬³, î»ÌêŒ°³Ì°ÈåˆðÆÐëÆÌ ïŠçŒîŒ«ÈÌæÆÐ«¸ ùÇ²´ «µÉ²´¬¹ÜëŒ¨¹ ¬¸4®³ ªÈÙ¬³äÁÌ ùÂÌ¬·Ý ‘´«¸åÆÌ «µÉ°³Ð¨³¬· ¥³Ý²³«¹ ¡¹ÐäÁÉ ©È¬³Ì°ÈëÁØ ¬¸äÁÉëÆÌ ¨´ëŠ «µÉ²´¬¹ÜêÆÙ¢È¥³. ïŠçŒîŒ«ÈÌæÆÐëÆÌ «¹¬·Ì²È ª·«³ªÈ«³ù¼ ±¸çŒªÈ«³çÆÐ ¥³êŒ¦¹ÜëŒ¨¹, «ÈÌæˆ«¸ª·åÆÌ «ºÛ ù¼ÝìˆæÆÐ«È è»Ð¦³É²³Ì ¥´ªÈÌ ª´çˆëÁÌ ù¼ÝäÁÉæÆÐ«È ±´òÂÌëÆÐ ¥³ïŠäˆ «ÈÜ«·ÜêÆÙ¢È¥³. åˆçŒ¨³ÌùÇ ¬·Ýé»ÉëÆÌ «¹ÝäÁÉò¼ ðŒ¦³ÝêŒ ¡³Ì«¸ ª´çˆëÁÌ ¬·Ý®È¬·É«È¬³ ù¼Ý¡³ ¡³ÌùÇ éÁÌ¬´ÝëÆÐ ¢³ã«³ÜëŒ¨¹, «¸êŒ±³¢µùÇ îŒ¦ÈêŒïŒä‰ ù¼ÝäÁÉæÆÐëÆÌ ¡ºê»É²´ª· ª·Ý¬³Ý²³äˆ «ÈÜ«·Üäˆ, êŒ¯³Ì¥È¢³©È«³åÆÌ ïˆê»É ®¸¬¸«¸ª· ©·Û«·¢³ ìˆäÆØ ¥· ìÁÝ«³Ý¬ÈÙòÂÌÿ¼çÆÐ «ÈçŠ«·¬¹ÜêÆÙ¢È¥³. ¦·ªÈ«³«¸ª·åÆÌ «¹¦· ä»ÝäÁÉæÆÐ«È æ»Ý©³ÝùÇ éÁÐ¡³çŒ«ÈÌæÆÐò¼ îŠ¨³Ì«ÈÌæÆÐùÇ äŒ¦ÈØ¬³ ê»É«¸ª· ²ÈØ¡¹Ù¡¸ “³ùÂ«µ ²´ÜêÆÙ¢È¥³. æ»É«ÈÐò¼ «È°³Ð¦È«³«¸ª· ªÈÌª·Ý çˆ¨³ ¬¸äÁÉëÆÌ «¹¬·Ì²È äÁÏ¡·Ì²´Ü¬È¨³Ì, «È èˆæÆÌ ¡·ÛëÆÐ ‘·¢³ª·, æ»Ý©³Ý«¸ª· ª´çˆëÁÌ ²ÈØ«È æÆÝ¬³Ý²´ÜêÆÙ¢È¥³. è»Ýä»Ð«ÈÌæÆÐ«È æ»Ýë‹¦·Ùò¼ ±¸çŒªÈ«³çÆÐ Ž·ÊëÆØëŒçˆ“· ë‹¦³ªÈ«³ ª·éŠ ¬·Ì®¸«¸ª· ²ÈØùÇ äÅÌ²¹Ý«È ©³šÄÌ ¡·Û«ÈÙ¢È¥³...;;;;;;;;;;;;x;
BM_100_YEARS_WAR_ERA;ìÁÝª¸ùÇ ‡Š¡È;;;;;;;;;;;;x;
BM_100_YEARS_WAR_ERA_INFO;ìÁÝª¸ ‡Š¡ÈùÇ ë‹¦·ÙëÆÌ ¨¹ß©´É ¢¹Ì ¬·Ìò¼åÆÌ ±³Ì«È²³¡¸ ¥³çÆÌ ä»Û«È ô¿«· «ÈÜ«·ÜêÆÙ¢È¥³. «È¬¸ «¸êŒ±³¢µåÆÌ îŒ¦ÈêŒïŒä‰ ù¼ÝäÁÉæÆÐ«¸ ùÇ²´ ¬¸«³Ùô¿«· èŠêÆÐ¦ÈØ ï»Ý®È¬³æÆÐëÆÌ «È©¸¦È«³ ©³Ìæˆ ¢³ØéŠ«¸ ¡³ÌªÈÌ²È ¨´¥³Ð¦ÈÌ ²¹Ýª¸¡³ ô¿«·ÜêÆÙ¢È¥³. «¹ÝäÁÉò¼ ðŒ¦³ÝêŒ¡³ åˆçŒ¨³ÌùÇ ¬·Ýé»É«¸ª· ©Èç»Ûô¿Ì ¡È¢³¡ÈÌ ±È©È¦ÈÌ¢´ ¢³åÆÌ ¬·Ì¬´ÝëÆÐ ®ÈçŒäˆ «ÈÜëÆÐ èŠ¦¹Ù, ªÈÌª·Ý çˆ¨³ ¬¸äÁÉëÆÌ «¹¬·Ì²È ìÁÝéŠ ë‹¦·ÙùÇ ±´¬³«¹Üäˆ, äŒ «¹â«¸åÆÌ ¡³Ý²³Ì ²·Ý¡³¦È¡³ «ÈÜ«·ÜêÆÙ¢È¥³. ¯ÈÙ®³îŒ ¯³ÌäÁÉò¼ «ÈÐ ¯³ÌäÁÉëÆÌ †ˆùÂÌ ¬È¥´ù¼ ±¸çŒªÈ«³çÆÐ ¥³êŒ¦¹ÜëŒ¨¹, èˆæÆÌ ìÁÝéŠ ë‹¦·Ùò¼ «ÈÌæˆùÇ ï»Ý®È¬³æÆÐùÇ ¨·¦ÈçÆÐ «³ðŒ¡¸ ¨³ÌæÆÐ«·ÜêÆÙ¢È¥³. éÁÉ«³ðŒ¦È¯³¡³ «¹¦· «³¦³Ù ù¼ÝìˆæÆÐçˆ ¢³åŠ«·¬ÈÌ ª³«È, ïŠäÆÐçÁÉ ù¼ÝìˆåÆÌ «ÈÌæˆ«¸ª· ò¼Ý¥´²³Ì ¬¸äÁÉëÆÐ «ÈçŠ«·ÜêÆÙ¢È¥³. «È¬¸ ª·«³ªÈ«³«¸ª· ïŠçŒîŒ«ÈÌæÆÐùÇ ¬È©´åÆÌ è»Ýä»ÐùÇ ¬·Ýé»ÉëŒçˆ «ÈÌ²´ •Æá¢³Ì ¡·Û®·¦·Ø éˆ«¹Ü¬È¨³Ì, «³¢³ï»Ð¦È«³«¸ª·åÆÌ ëˆêŒ¨³Ì«È¦³ «³Ð¦¹¬ÈÌ ù¼Ýìˆ¡³ «ÈÐ«·¢³äˆ «ÈÜ«·ÜêÆÙ¢È¥³...;;;;;;;;;;;;x;
ze_administration_laws_0;é»Ý¡·Ì ²´Ý¬·Ý©·Ù;;;;;;;;;;;;x;
ze_administration_laws_0_option;é»Ý¡·Ì;;;;;;;;;;;;x;
