#CODE;ENGLISH;;;;;;;;;;;;x;
EVTOPTA_HL_121;¢³ùÇ ®ÈÌäŠ«¹, ÿ¼ÝäÆØëÆÌ äˆòÄ²³ØùÇ ª³Ý¬ÈÝ«Èëˆ!;;;;;;;;;;;;x;
abandon_province;¬È©³ÝëÆÐ ©·¦ÈÌ¥³;;;;;;;;;;;;x;
abandon_province_desc;«È ‘³ÝëÆÐ ©·¦Èäˆ ¥· ¢³ëÆÌ è»É†ˆ¬Èçˆ ‘·¢³Ð ªÈ¡³Ì«È¥³.;;;;;;;;;;;;x;
nomads_exploited_land;ë‹è»É¬·Ý«¸¡¸ ïˆ¬ÈçÆÐ «µÉ°³Ð¥³Ý²³Ø;;;;;;;;;;;;x;
nomad_population_boom;«ÈÌäŠ ‡ˆÿ¼Ý;;;;;;;;;;;;x;
nomad_population_boom_spillover;«ÈÌäŠ ‡ˆÿ¼Ý ò¼«ÈÝ;;;;;;;;;;;;x;
PROVINCE_ABANDONED_TOOLTIP;äŒ ©´É¬³É¦¹ÝëÆÐ ©·¦Èäˆ «ÈëÁÛ ìÁÝ«¸ ²³¢³¡³ äŒ¡·ÛëÆÐ ®³¬È²³¡¸ ²³Ù¢È¥³;;;;;;;;;;;;x;
ANY_SETTLEMENT;«¹Ý¬È «³èŠ¡·Û«È¢³;;;;;;;;;;;;x;
CB_NAME_INSTALLKHAN;¯³ÌëÆÐ ûÄ«ÈØªÈ¯ÈÌ¥³;;;;;;;;;;;;x;
cb_install_khan_desc;“Èì»ÉæÆÐ«È ¡³Ý¬¸¬·ÉëŒçˆ ¯³ÌëÆÐ èÁÐ¦·¢³¡¸ ²³äˆ ì»Ø¥· ¡³Ý²³Ì åŠäŠ¡³çˆ äŒçÆÐ ¥´ªÈÌ²³¡¸ ²³Ð ¡·Û«È¥³.;;;;;;;;;;;;x;
elephant_trample_tactic;îˆŽÈ¦È ø¾æˆ ¬·ÌêÁÐ;;;;;;;;;;;;x;
INTERACTION_NOT_ALREADY_ENEMIES;¬·É«È «³¢ÈØ;;;;;;;;;;;;x;
CLAN_SAME_FAITH;¡³áëÆÌ ì»Ýä‰;;;;;;;;;;;;x;
DOES_NOT_RISK_MINOR_CLAN_RISING;äÁÌêˆ “Èì»É ¡·©¹Ý ùÄ²·Ø«È «·Ú¥³;;;;;;;;;;;;x;
RISKS_MINOR_CLAN_RISING;äÁÌêˆ “Èì»É ¡·©¹Ý ùÄ²·Ø«È «ÈÜ¥³;;;;;;;;;;;;x;
nomad_expansion_desc;¨³Ì«µÉ ëŠ¦È¡³ íÁÝéÁÌ²³Ì ¨¹Ýª·ÝëÆÐ ¡³¬ÈÌ¥³¨¹Ì, ëŠ¦ÈåÆÌ ¥³Ì«ÈÐ ¬·Ì¬´Ý«¸ª· îÆÌ ù¿äÁÉ ¬È«¹ÉëÆÐ ¬·Ýé»É²³Ð êŠ «ÈÜ¥³.;;;;;;;;;;;;x;
CB_NAME_NOMAD_EXPANSION;[Title.GetBaseName]ùÇ é»Éì»Ý;;;;;;;;;;;;x;
WAR_NAME_NOMAD_EXPANSION;$ORDER$$FIRST_ADJ$ ¬·Ì¬´Ý, $OTHER_TITLE$ëÆÐ ùÄ²³Ì;;;;;;;;;;;;x;
CLAN_SIZE;§Yû¿¥´ “Èì»ÉùÇ êŠ§!;;;;;;;;;;;;x;
