#CODE;ENGLISH;;;;;;;;;;;;x;
EVTDESC61152;¥³ÝªÈÌëÆÐ ¬·ÝªÈÌ©¹Ý¬³¦³¨¹ ¡³Øë»É«¸ êŠ¡³ØªÈ¯ÈÌ «ºÛ ª·Ù¬·ÝëÆÌ «È¬¸ «·‘·²³Ì «¹Ý²µÝ¦¹Éæˆ ²´Ýª³²³¬È è»Û²³Ù¢È¥³. ª´ ª·Ù¬·Ý«È ¥³ÝªÈÌëÆÐ ª·É©³Ý²´ÜêÆÙ¢È¥³.;;;;;;;;;;;;x;
EVTOPTA61152;²³¨³°·¨¹Ì äŒ¥´çˆ ìÁÉëÆÐ ’·Ì²´ÜäÁÌ.;;;;;;;;;;;;x;
EVTOPTB61152;ª¸¡º«¹ æŠ¦¹ùÂ²³¦³! ¢´¡³ æ»Ð«³ù¼Ü¥³!;;;;;;;;;;;;x;
EVTDESC61219;¥³ÝªÈÌùÇ ª·Ù¬·Ý¬ÈÉëÆÐ ©³Ý²´²³¦¹åÆÌ ª¸¦¹ÉùÇ ¡ºÿ¿ÉëÆÐ ù¼Ì¬·Ì²È èŠª³Ì ªÈ¯¹ÜêÆÙ¢È¥³. ¥³ÝªÈÌëÆÌ «È¬¸ ¡È—ÆÌ ¨³ëÆØëŒçˆ [Root.Liege.GetTitledFirstName]ëÆÐ(çÆÐ) ¡ºê»É èˆªÈ¡¸ ô¿«·ÜêÆÙ¢È¥³.;;;;;;;;;;;;x;
EVTDESC61245;ìÁÛ¥´«·ÚåÆÌ ¡·Ù¬´Ý«È¨³¢µÝ [From.GetTitledFirstName]ëÆÌ(åÆÌ) ¥³ÝªÈÌùÇ æˆ¬·Ì«¸ ¨³Þª·åÆÌ ¡·ÛëÆÐ ÿ¿±È²´ÜêÆÙ¢È¥³!;;;;;;;;;;;;x;
EVTOPTA61245;¡·Ù¬´Ý«È! ¡Èª´ÝíÁÝ ¡³áëÆÌ å»Ø!;;;;;;;;;;;;x;
EVTDESC61246;[From.GetHerHis]çÆÐ ¬È¯È¦¹åÆÌ ±ÈÐª³¬·É«ÈÌ åˆ¦¹ÉùÇ «ÈÐÿ¼ÌëŒçˆ, [From.GetTitledFirstName]ëÆÌ(åÆÌ) ª·Ù¬·Ý¬ÈÉëÆÐ ðˆ¡È²³¡Èçˆ ¡¹ÐªÈØ²´ÜêÆÙ¢È¥³.;;;;;;;;;;;;x;
EVTOPTA61246;«È¡· øÄÙ¡¸ ðÁÐ¦ÈåÆÌäÁÌ.;;;;;;;;;;;;x;
EVTDESC61226;¥³ÝªÈÌëÆÌ êÁØëÆÐ äˆçŒ¨¹ ¬³ØªÈ ¡·Ø«¸ è»ØëÆÐ ùÇ¬È²´ÜêÆÙ¢È¥³. ¬·ÉæÆÐùÇ ±È¡³ ñÆÐ¦·¢´¦¹ ‘³Ý ê»ÉëŒçˆ êŒ¨¹æÆÐ«·ÜêÆÙ¢È¥³. ¡¹É¦¹Ð²³Ì ¬·ÌïŠ«È«·Ü¬È¨³Ì ¡³«¹ÚëÆÌ ¬·ÉæÆÐëÆÌ ¥³ÝªÈÌ «³â«¸ éÁÐäŠ¡³ ô¿¡·¢³ Ž·¬¹¡³åÆÌ ª´Ý¨¹ÝëÆÐ ¡³¦¹Ì²È éÁá¬³Ùäˆ «ÈÜëÆÐ —ÁÌ«ÈÙ¢È¥³. êÆÝ¦ÈåÆÌ ¥³ÝªÈÌùÇ ¡·Û«ÈÙ¢È¥³.;;;;;;;;;;;;x;
EVTDESC61225;¥³ÝªÈÌëÆÌ êÁØëÆÐ äˆçŒ¨¹ ¬³ØªÈ ¡·Ø«¸ è»ØëÆÐ ùÇ¬È²´ÜêÆÙ¢È¥³. ¬·ÉæÆÐùÇ ±È¡³ ñÆÐ¦·¢´¦¹ ‘³Ý ê»ÉëŒçˆ êŒ¨¹æÆÐ«·ÜêÆÙ¢È¥³. ¡¹É¦¹Ð²³Ì ¬·ÌïŠ«È«·Ü¬È¨³Ì ¡³«¹ÚëÆÌ ¬·ÉæÆÐëÆÌ ¥³ÝªÈÌ «³â«¸ éÁÐäŠ¡³ ô¿¡·¢³ Ž·¬¹¡³åÆÌ ª´Ý¨¹ÝëÆÐ ¡³¦¹Ì²È éÁá¬³Ùäˆ «ÈÜëÆÐ —ÁÌ«ÈÙ¢È¥³. êÆÝ¦ÈåÆÌ ¥³ÝªÈÌùÇ ¡·Û«ÈÙ¢È¥³.;;;;;;;;;;;;x;
