#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
jesusblood;Holy Blood of the Savior;;;;;;;;;;;;;x
minhyeesblood;Holy Blood of the GOD;;;;;;;;;;;;;x
minhyeesblood_desc;Blood of Min Hyee, the GOD of on earth, Emperor of the Korea, the Lord and Human, those whom bear his blood are most holy.;;;;;;;;;;;;;x
son_minhyeesblood;Son of Holy God;;;;;;;;;;;;;x
son_minhyeesblood_desc;This Charactor is Son of God.;;;;;;;;;;;;;x
jesusblood_desc;Blood of Jesus Christ, the son of the Christian God on earth, King of the Jews, the Lord and Savior, those whom bear his blood are most holy.;;;;;;;;;;;;;x
nick_christ;Christ;;;;;;;;;;;;;x
bojc_group;Jew;;;;;;;;;;;;;x
jesus_culture;Jewish;;;;;;;;;;;;;x
W_L_95000;https://en.wikipedia.org/wiki/Jesus ;;;;;;;;;;;;;x
W_L_1;https://ko.wikipedia.org/wiki/%EC%95%BC%ED%9B%BC ;;;;;;;;;;;;;x
korea_china;Korean Empire;;;;;;;;;;;;;x
