#		Crusader Kings 2 : Advanced Medieval Desires

#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;

#		ㅇㅇ;ㅇㅇ;;;;;;;;;;;;x;


#		#		Traits
AMD_String_Virgin;처녀;;;;;;;;;;;;x;
AMD_String_Cherry;동정;;;;;;;;;;;;x;
AMD_String_Virgin_or_Cherry;처녀/동정;;;;;;;;;;;;x;
AMD_virgin;처녀/동정 (AMD_virgin);;;;;;;;;;;;x;
AMD_virgin_desc;음행의 경험이 없는 순결한 처녀 또는 동정입니다.\n이 특성은 AMD모드의 이벤트에만 적용됩니다.\n;;;;;;;;;;;;x;

AMD_virgin_girl;처녀 (AMD_virgin);;;;;;;;;;;;x;
AMD_virgin_girl_desc;결정적인 성행위의 경험이 없는 순결한 처녀입니다.\n;;;;;;;;;;;;x;
AMD_virgin_boy;동정 (AMD_virgin);;;;;;;;;;;;x;
AMD_virgin_boy_desc;결정적인 성행위의 경험이 없는 순결한 동정입니다.\n;;;;;;;;;;;;x;

AMD_unused_trait_anal;청년막 (AMD_unused_trait_anal);;;;;;;;;;;;x;
AMD_unused_trait_anal_desc;후문이 개통되지 않은 상태를 의미하는 trait. 착한아이를 위한 뒷문에 사용하기 위해 준비했으나 솔직히 쓸 것 같진 않음...\n;;;;;;;;;;;;x;

AMD_bodysize_gene_1;초소형 (AMD_bodysize_gene_1);;;;;;;;;;;;x;
AMD_bodysize_gene_1_desc;캐릭터의 중요 신체부위 크기를 결정하는 유전 특성입니다.\n;;;;;;;;;;;;x;
AMD_bodysize_gene_2;소형 (AMD_bodysize_gene_2);;;;;;;;;;;;x;
AMD_bodysize_gene_2_desc;캐릭터의 중요 신체부위 크기를 결정하는 유전 특성입니다.\n;;;;;;;;;;;;x;
AMD_bodysize_gene_3;중형 (AMD_bodysize_gene_3);;;;;;;;;;;;x;
AMD_bodysize_gene_3_desc;캐릭터의 중요 신체부위 크기를 결정하는 유전 특성입니다.\n;;;;;;;;;;;;x;
AMD_bodysize_gene_4;대형 (AMD_bodysize_gene_4);;;;;;;;;;;;x;
AMD_bodysize_gene_4_desc;캐릭터의 중요 신체부위 크기를 결정하는 유전 특성입니다.\n;;;;;;;;;;;;x;
AMD_bodysize_gene_5;초대형 (AMD_bodysize_gene_5);;;;;;;;;;;;x;
AMD_bodysize_gene_5_desc;캐릭터의 중요 신체부위 크기를 결정하는 유전 특성입니다.\n;;;;;;;;;;;;x;

AMD_bodysize_gene_6;크기6 (AMD_bodysize_gene_6);;;;;;;;;;;;x;
AMD_bodysize_gene_6_desc;신체 크기 시스템 변경을 대비한 placeholder.;;;;;;;;;;;;x;
AMD_bodysize_gene_7;크기7 (AMD_bodysize_gene_7);;;;;;;;;;;;x;
